ADM4_EN;ADM4_PCODE;ADM4_REF;ADM4ALT1_EN;ADM4ALT2_EN;ADM3_EN;ADM3_PCODE;ADM2_EN;ADM2_PCODE;ADM1_EN;ADM1_PCODE;ADM0_EN;ADM0_PCODE;DATE;VALIDON;VALIDTO;ADM1_ID;ADM2_ID;ADM3_ID;AREA_SQKM
13;ZA1014013;;;;Saldanha Bay;ZA1014;West Coast;ZA101;Western Cape;ZA1;South Africa;ZA;2018-12-27 00:00:00;2020-11-09 00:00:00;;WC;DC1;WC014;2,353931309
14;ZA1014014;;;;Saldanha Bay;ZA1014;West Coast;ZA101;Western Cape;ZA1;South Africa;ZA;2018-12-27 00:00:00;2020-11-09 00:00:00;;WC;DC1;WC014;84,45877663
1;ZA1015001;;;;Swartland;ZA1015;West Coast;ZA101;Western Cape;ZA1;South Africa;ZA;2018-12-27 00:00:00;2020-11-09 00:00:00;;WC;DC1;WC015;688,4080748
2;ZA1015002;;;;Swartland;ZA1015;West Coast;ZA101;Western Cape;ZA1;South Africa;ZA;2018-12-27 00:00:00;2020-11-09 00:00:00;;WC;DC1;WC015;3,477215082
3;ZA1015003;;;;Swartland;ZA1015;West Coast;ZA101;Western Cape;ZA1;South Africa;ZA;2018-12-27 00:00:00;2020-11-09 00:00:00;;WC;DC1;WC015;816,0604212
4;ZA1015004;;;;Swartland;ZA1015;West Coast;ZA101;Western Cape;ZA1;South Africa;ZA;2018-12-27 00:00:00;2020-11-09 00:00:00;;WC;DC1;WC015;501,2706527
6;ZA1015006;;;;Swartland;ZA1015;West Coast;ZA101;Western Cape;ZA1;South Africa;ZA;2018-12-27 00:00:00;2020-11-09 00:00:00;;WC;DC1;WC015;323,1234468
8;ZA1015008;;;;Swartland;ZA1015;West Coast;ZA101;Western Cape;ZA1;South Africa;ZA;2018-12-27 00:00:00;2020-11-09 00:00:00;;WC;DC1;WC015;8,257400518
9;ZA1015009;;;;Swartland;ZA1015;West Coast;ZA101;Western Cape;ZA1;South Africa;ZA;2018-12-27 00:00:00;2020-11-09 00:00:00;;WC;DC1;WC015;0,778723931
10;ZA1015010;;;;Swartland;ZA1015;West Coast;ZA101;Western Cape;ZA1;South Africa;ZA;2018-12-27 00:00:00;2020-11-09 00:00:00;;WC;DC1;WC015;6,031141028
11;ZA1015011;;;;Swartland;ZA1015;West Coast;ZA101;Western Cape;ZA1;South Africa;ZA;2018-12-27 00:00:00;2020-11-09 00:00:00;;WC;DC1;WC015;0,91701895
12;ZA1015012;;;;Swartland;ZA1015;West Coast;ZA101;Western Cape;ZA1;South Africa;ZA;2018-12-27 00:00:00;2020-11-09 00:00:00;;WC;DC1;WC015;396,3575585
1;ZA1022001;;;;Witzenberg;ZA1022;Cape Winelands;ZA102;Western Cape;ZA1;South Africa;ZA;2018-12-27 00:00:00;2020-11-09 00:00:00;;WC;DC2;WC022;0,347105859
2;ZA1022002;;;;Witzenberg;ZA1022;Cape Winelands;ZA102;Western Cape;ZA1;South Africa;ZA;2018-12-27 00:00:00;2020-11-09 00:00:00;;WC;DC2;WC022;376,4389258
3;ZA1022003;;;;Witzenberg;ZA1022;Cape Winelands;ZA102;Western Cape;ZA1;South Africa;ZA;2018-12-27 00:00:00;2020-11-09 00:00:00;;WC;DC2;WC022;112,7575577
4;ZA1022004;;;;Witzenberg;ZA1022;Cape Winelands;ZA102;Western Cape;ZA1;South Africa;ZA;2018-12-27 00:00:00;2020-11-09 00:00:00;;WC;DC2;WC022;13,67768917
5;ZA1022005;;;;Witzenberg;ZA1022;Cape Winelands;ZA102;Western Cape;ZA1;South Africa;ZA;2018-12-27 00:00:00;2020-11-09 00:00:00;;WC;DC2;WC022;212,4661021
6;ZA1022006;;;;Witzenberg;ZA1022;Cape Winelands;ZA102;Western Cape;ZA1;South Africa;ZA;2018-12-27 00:00:00;2020-11-09 00:00:00;;WC;DC2;WC022;2,258615064
7;ZA1022007;;;;Witzenberg;ZA1022;Cape Winelands;ZA102;Western Cape;ZA1;South Africa;ZA;2018-12-27 00:00:00;2020-11-09 00:00:00;;WC;DC2;WC022;261,1386722
8;ZA1022008;;;;Witzenberg;ZA1022;Cape Winelands;ZA102;Western Cape;ZA1;South Africa;ZA;2018-12-27 00:00:00;2020-11-09 00:00:00;;WC;DC2;WC022;1749,455218
9;ZA1022009;;;;Witzenberg;ZA1022;Cape Winelands;ZA102;Western Cape;ZA1;South Africa;ZA;2018-12-27 00:00:00;2020-11-09 00:00:00;;WC;DC2;WC022;857,9829376
10;ZA1022010;;;;Witzenberg;ZA1022;Cape Winelands;ZA102;Western Cape;ZA1;South Africa;ZA;2018-12-27 00:00:00;2020-11-09 00:00:00;;WC;DC2;WC022;343,8573941
11;ZA1022011;;;;Witzenberg;ZA1022;Cape Winelands;ZA102;Western Cape;ZA1;South Africa;ZA;2018-12-27 00:00:00;2020-11-09 00:00:00;;WC;DC2;WC022;268,0525491
12;ZA1022012;;;;Witzenberg;ZA1022;Cape Winelands;ZA102;Western Cape;ZA1;South Africa;ZA;2018-12-27 00:00:00;2020-11-09 00:00:00;;WC;DC2;WC022;6554,718818
1;ZA1023001;;;;Drakenstein;ZA1023;Cape Winelands;ZA102;Western Cape;ZA1;South Africa;ZA;2018-12-27 00:00:00;2020-11-09 00:00:00;;WC;DC2;WC023;181,8612203
2;ZA1023002;;;;Drakenstein;ZA1023;Cape Winelands;ZA102;Western Cape;ZA1;South Africa;ZA;2018-12-27 00:00:00;2020-11-09 00:00:00;;WC;DC2;WC023;2,695550992
3;ZA1023003;;;;Drakenstein;ZA1023;Cape Winelands;ZA102;Western Cape;ZA1;South Africa;ZA;2018-12-27 00:00:00;2020-11-09 00:00:00;;WC;DC2;WC023;199,5340449
4;ZA1023004;;;;Drakenstein;ZA1023;Cape Winelands;ZA102;Western Cape;ZA1;South Africa;ZA;2018-12-27 00:00:00;2020-11-09 00:00:00;;WC;DC2;WC023;5,52925005
5;ZA1023005;;;;Drakenstein;ZA1023;Cape Winelands;ZA102;Western Cape;ZA1;South Africa;ZA;2018-12-27 00:00:00;2020-11-09 00:00:00;;WC;DC2;WC023;0,398071623
6;ZA1023006;;;;Drakenstein;ZA1023;Cape Winelands;ZA102;Western Cape;ZA1;South Africa;ZA;2018-12-27 00:00:00;2020-11-09 00:00:00;;WC;DC2;WC023;0,321409267
7;ZA1023007;;;;Drakenstein;ZA1023;Cape Winelands;ZA102;Western Cape;ZA1;South Africa;ZA;2018-12-27 00:00:00;2020-11-09 00:00:00;;WC;DC2;WC023;1,127907242
8;ZA1023008;;;;Drakenstein;ZA1023;Cape Winelands;ZA102;Western Cape;ZA1;South Africa;ZA;2018-12-27 00:00:00;2020-11-09 00:00:00;;WC;DC2;WC023;0,264949168
9;ZA1023009;;;;Drakenstein;ZA1023;Cape Winelands;ZA102;Western Cape;ZA1;South Africa;ZA;2018-12-27 00:00:00;2020-11-09 00:00:00;;WC;DC2;WC023;2,072760299
10;ZA1023010;;;;Drakenstein;ZA1023;Cape Winelands;ZA102;Western Cape;ZA1;South Africa;ZA;2018-12-27 00:00:00;2020-11-09 00:00:00;;WC;DC2;WC023;0,804849713
11;ZA1023011;;;;Drakenstein;ZA1023;Cape Winelands;ZA102;Western Cape;ZA1;South Africa;ZA;2018-12-27 00:00:00;2020-11-09 00:00:00;;WC;DC2;WC023;3,382891311
12;ZA1023012;;;;Drakenstein;ZA1023;Cape Winelands;ZA102;Western Cape;ZA1;South Africa;ZA;2018-12-27 00:00:00;2020-11-09 00:00:00;;WC;DC2;WC023;0,454593208
13;ZA1023013;;;;Drakenstein;ZA1023;Cape Winelands;ZA102;Western Cape;ZA1;South Africa;ZA;2018-12-27 00:00:00;2020-11-09 00:00:00;;WC;DC2;WC023;0,642484588
14;ZA1023014;;;;Drakenstein;ZA1023;Cape Winelands;ZA102;Western Cape;ZA1;South Africa;ZA;2018-12-27 00:00:00;2020-11-09 00:00:00;;WC;DC2;WC023;0,979277195
15;ZA1023015;;;;Drakenstein;ZA1023;Cape Winelands;ZA102;Western Cape;ZA1;South Africa;ZA;2018-12-27 00:00:00;2020-11-09 00:00:00;;WC;DC2;WC023;35,84608089
16;ZA1023016;;;;Drakenstein;ZA1023;Cape Winelands;ZA102;Western Cape;ZA1;South Africa;ZA;2018-12-27 00:00:00;2020-11-09 00:00:00;;WC;DC2;WC023;2,04749327
17;ZA1023017;;;;Drakenstein;ZA1023;Cape Winelands;ZA102;Western Cape;ZA1;South Africa;ZA;2018-12-27 00:00:00;2020-11-09 00:00:00;;WC;DC2;WC023;19,83539905
18;ZA1023018;;;;Drakenstein;ZA1023;Cape Winelands;ZA102;Western Cape;ZA1;South Africa;ZA;2018-12-27 00:00:00;2020-11-09 00:00:00;;WC;DC2;WC023;110,1351417
19;ZA1023019;;;;Drakenstein;ZA1023;Cape Winelands;ZA102;Western Cape;ZA1;South Africa;ZA;2018-12-27 00:00:00;2020-11-09 00:00:00;;WC;DC2;WC023;4,250519736
20;ZA1023020;;;;Drakenstein;ZA1023;Cape Winelands;ZA102;Western Cape;ZA1;South Africa;ZA;2018-12-27 00:00:00;2020-11-09 00:00:00;;WC;DC2;WC023;0,640530317
21;ZA1023021;;;;Drakenstein;ZA1023;Cape Winelands;ZA102;Western Cape;ZA1;South Africa;ZA;2018-12-27 00:00:00;2020-11-09 00:00:00;;WC;DC2;WC023;0,507251932
22;ZA1023022;;;;Drakenstein;ZA1023;Cape Winelands;ZA102;Western Cape;ZA1;South Africa;ZA;2018-12-27 00:00:00;2020-11-09 00:00:00;;WC;DC2;WC023;2,662421322
23;ZA1023023;;;;Drakenstein;ZA1023;Cape Winelands;ZA102;Western Cape;ZA1;South Africa;ZA;2018-12-27 00:00:00;2020-11-09 00:00:00;;WC;DC2;WC023;2,230314072
24;ZA1023024;;;;Drakenstein;ZA1023;Cape Winelands;ZA102;Western Cape;ZA1;South Africa;ZA;2018-12-27 00:00:00;2020-11-09 00:00:00;;WC;DC2;WC023;0,518893581
2;ZA1024002;;;;Stellenbosch;ZA1024;Cape Winelands;ZA102;Western Cape;ZA1;South Africa;ZA;2018-12-27 00:00:00;2020-11-09 00:00:00;;WC;DC2;WC024;6,435702857
3;ZA1024003;;;;Stellenbosch;ZA1024;Cape Winelands;ZA102;Western Cape;ZA1;South Africa;ZA;2018-12-27 00:00:00;2020-11-09 00:00:00;;WC;DC2;WC024;104,0783416
4;ZA1024004;;;;Stellenbosch;ZA1024;Cape Winelands;ZA102;Western Cape;ZA1;South Africa;ZA;2018-12-27 00:00:00;2020-11-09 00:00:00;;WC;DC2;WC024;25,63306892
5;ZA1024005;;;;Stellenbosch;ZA1024;Cape Winelands;ZA102;Western Cape;ZA1;South Africa;ZA;2018-12-27 00:00:00;2020-11-09 00:00:00;;WC;DC2;WC024;109,6012067
6;ZA1024006;;;;Stellenbosch;ZA1024;Cape Winelands;ZA102;Western Cape;ZA1;South Africa;ZA;2018-12-27 00:00:00;2020-11-09 00:00:00;;WC;DC2;WC024;38,57314204
7;ZA1024007;;;;Stellenbosch;ZA1024;Cape Winelands;ZA102;Western Cape;ZA1;South Africa;ZA;2018-12-27 00:00:00;2020-11-09 00:00:00;;WC;DC2;WC024;2,659318394
8;ZA1024008;;;;Stellenbosch;ZA1024;Cape Winelands;ZA102;Western Cape;ZA1;South Africa;ZA;2018-12-27 00:00:00;2020-11-09 00:00:00;;WC;DC2;WC024;0,891833216
9;ZA1024009;;;;Stellenbosch;ZA1024;Cape Winelands;ZA102;Western Cape;ZA1;South Africa;ZA;2018-12-27 00:00:00;2020-11-09 00:00:00;;WC;DC2;WC024;0,821458797
10;ZA1024010;;;;Stellenbosch;ZA1024;Cape Winelands;ZA102;Western Cape;ZA1;South Africa;ZA;2018-12-27 00:00:00;2020-11-09 00:00:00;;WC;DC2;WC024;1,737170232
11;ZA1024011;;;;Stellenbosch;ZA1024;Cape Winelands;ZA102;Western Cape;ZA1;South Africa;ZA;2018-12-27 00:00:00;2020-11-09 00:00:00;;WC;DC2;WC024;27,48718265
18;ZA1024018;;;;Stellenbosch;ZA1024;Cape Winelands;ZA102;Western Cape;ZA1;South Africa;ZA;2018-12-27 00:00:00;2020-11-09 00:00:00;;WC;DC2;WC024;15,65666347
19;ZA1024019;;;;Stellenbosch;ZA1024;Cape Winelands;ZA102;Western Cape;ZA1;South Africa;ZA;2018-12-27 00:00:00;2020-11-09 00:00:00;;WC;DC2;WC024;109,6192518
20;ZA1024020;;;;Stellenbosch;ZA1024;Cape Winelands;ZA102;Western Cape;ZA1;South Africa;ZA;2018-12-27 00:00:00;2020-11-09 00:00:00;;WC;DC2;WC024;110,9099103
21;ZA1024021;;;;Stellenbosch;ZA1024;Cape Winelands;ZA102;Western Cape;ZA1;South Africa;ZA;2018-12-27 00:00:00;2020-11-09 00:00:00;;WC;DC2;WC024;57,25692768
22;ZA1024022;;;;Stellenbosch;ZA1024;Cape Winelands;ZA102;Western Cape;ZA1;South Africa;ZA;2018-12-27 00:00:00;2020-11-09 00:00:00;;WC;DC2;WC024;9,096203115
1;ZA1025001;;;;Breede Valley;ZA1025;Cape Winelands;ZA102;Western Cape;ZA1;South Africa;ZA;2018-12-27 00:00:00;2020-11-09 00:00:00;;WC;DC2;WC025;1464,302896
2;ZA1025002;;;;Breede Valley;ZA1025;Cape Winelands;ZA102;Western Cape;ZA1;South Africa;ZA;2018-12-27 00:00:00;2020-11-09 00:00:00;;WC;DC2;WC025;90,79726583
3;ZA1025003;;;;Breede Valley;ZA1025;Cape Winelands;ZA102;Western Cape;ZA1;South Africa;ZA;2018-12-27 00:00:00;2020-11-09 00:00:00;;WC;DC2;WC025;82,85046282
4;ZA1025004;;;;Breede Valley;ZA1025;Cape Winelands;ZA102;Western Cape;ZA1;South Africa;ZA;2018-12-27 00:00:00;2020-11-09 00:00:00;;WC;DC2;WC025;160,2546446
5;ZA1025005;;;;Breede Valley;ZA1025;Cape Winelands;ZA102;Western Cape;ZA1;South Africa;ZA;2018-12-27 00:00:00;2020-11-09 00:00:00;;WC;DC2;WC025;352,9675581
6;ZA1025006;;;;Breede Valley;ZA1025;Cape Winelands;ZA102;Western Cape;ZA1;South Africa;ZA;2018-12-27 00:00:00;2020-11-09 00:00:00;;WC;DC2;WC025;5,923078655
7;ZA1025007;;;;Breede Valley;ZA1025;Cape Winelands;ZA102;Western Cape;ZA1;South Africa;ZA;2018-12-27 00:00:00;2020-11-09 00:00:00;;WC;DC2;WC025;4,2181693
8;ZA1025008;;;;Breede Valley;ZA1025;Cape Winelands;ZA102;Western Cape;ZA1;South Africa;ZA;2018-12-27 00:00:00;2020-11-09 00:00:00;;WC;DC2;WC025;6,904434027
9;ZA1025009;;;;Breede Valley;ZA1025;Cape Winelands;ZA102;Western Cape;ZA1;South Africa;ZA;2018-12-27 00:00:00;2020-11-09 00:00:00;;WC;DC2;WC025;1,116270425
10;ZA1025010;;;;Breede Valley;ZA1025;Cape Winelands;ZA102;Western Cape;ZA1;South Africa;ZA;2018-12-27 00:00:00;2020-11-09 00:00:00;;WC;DC2;WC025;6,324851251
11;ZA1025011;;;;Breede Valley;ZA1025;Cape Winelands;ZA102;Western Cape;ZA1;South Africa;ZA;2018-12-27 00:00:00;2020-11-09 00:00:00;;WC;DC2;WC025;1,28169746
12;ZA1025012;;;;Breede Valley;ZA1025;Cape Winelands;ZA102;Western Cape;ZA1;South Africa;ZA;2018-12-27 00:00:00;2020-11-09 00:00:00;;WC;DC2;WC025;6,344906037
13;ZA1025013;;;;Breede Valley;ZA1025;Cape Winelands;ZA102;Western Cape;ZA1;South Africa;ZA;2018-12-27 00:00:00;2020-11-09 00:00:00;;WC;DC2;WC025;6,092039968
14;ZA1025014;;;;Breede Valley;ZA1025;Cape Winelands;ZA102;Western Cape;ZA1;South Africa;ZA;2018-12-27 00:00:00;2020-11-09 00:00:00;;WC;DC2;WC025;0,992252698
15;ZA1025015;;;;Breede Valley;ZA1025;Cape Winelands;ZA102;Western Cape;ZA1;South Africa;ZA;2018-12-27 00:00:00;2020-11-09 00:00:00;;WC;DC2;WC025;51,57698808
16;ZA1025016;;;;Breede Valley;ZA1025;Cape Winelands;ZA102;Western Cape;ZA1;South Africa;ZA;2018-12-27 00:00:00;2020-11-09 00:00:00;;WC;DC2;WC025;0,662649757
17;ZA1025017;;;;Breede Valley;ZA1025;Cape Winelands;ZA102;Western Cape;ZA1;South Africa;ZA;2018-12-27 00:00:00;2020-11-09 00:00:00;;WC;DC2;WC025;0,329634907
18;ZA1025018;;;;Breede Valley;ZA1025;Cape Winelands;ZA102;Western Cape;ZA1;South Africa;ZA;2018-12-27 00:00:00;2020-11-09 00:00:00;;WC;DC2;WC025;468,8611042
19;ZA1025019;;;;Breede Valley;ZA1025;Cape Winelands;ZA102;Western Cape;ZA1;South Africa;ZA;2018-12-27 00:00:00;2020-11-09 00:00:00;;WC;DC2;WC025;864,9345198
20;ZA1025020;;;;Breede Valley;ZA1025;Cape Winelands;ZA102;Western Cape;ZA1;South Africa;ZA;2018-12-27 00:00:00;2020-11-09 00:00:00;;WC;DC2;WC025;246,7751609
21;ZA1025021;;;;Breede Valley;ZA1025;Cape Winelands;ZA102;Western Cape;ZA1;South Africa;ZA;2018-12-27 00:00:00;2020-11-09 00:00:00;;WC;DC2;WC025;10,47570775
1;ZA1026001;;;;Langeberg;ZA1026;Cape Winelands;ZA102;Western Cape;ZA1;South Africa;ZA;2018-12-27 00:00:00;2020-11-09 00:00:00;;WC;DC2;WC026;2,705125786
2;ZA1026002;;;;Langeberg;ZA1026;Cape Winelands;ZA102;Western Cape;ZA1;South Africa;ZA;2018-12-27 00:00:00;2020-11-09 00:00:00;;WC;DC2;WC026;14,99721745
3;ZA1026003;;;;Langeberg;ZA1026;Cape Winelands;ZA102;Western Cape;ZA1;South Africa;ZA;2018-12-27 00:00:00;2020-11-09 00:00:00;;WC;DC2;WC026;2,359331691
4;ZA1026004;;;;Langeberg;ZA1026;Cape Winelands;ZA102;Western Cape;ZA1;South Africa;ZA;2018-12-27 00:00:00;2020-11-09 00:00:00;;WC;DC2;WC026;17,78737146
5;ZA1026005;;;;Langeberg;ZA1026;Cape Winelands;ZA102;Western Cape;ZA1;South Africa;ZA;2018-12-27 00:00:00;2020-11-09 00:00:00;;WC;DC2;WC026;787,3289828
6;ZA1026006;;;;Langeberg;ZA1026;Cape Winelands;ZA102;Western Cape;ZA1;South Africa;ZA;2018-12-27 00:00:00;2020-11-09 00:00:00;;WC;DC2;WC026;350,3286688
7;ZA1026007;;;;Langeberg;ZA1026;Cape Winelands;ZA102;Western Cape;ZA1;South Africa;ZA;2018-12-27 00:00:00;2020-11-09 00:00:00;;WC;DC2;WC026;434,1908215
8;ZA1026008;;;;Langeberg;ZA1026;Cape Winelands;ZA102;Western Cape;ZA1;South Africa;ZA;2018-12-27 00:00:00;2020-11-09 00:00:00;;WC;DC2;WC026;674,1018475
9;ZA1026009;;;;Langeberg;ZA1026;Cape Winelands;ZA102;Western Cape;ZA1;South Africa;ZA;2018-12-27 00:00:00;2020-11-09 00:00:00;;WC;DC2;WC026;117,4322904
10;ZA1026010;;;;Langeberg;ZA1026;Cape Winelands;ZA102;Western Cape;ZA1;South Africa;ZA;2018-12-27 00:00:00;2020-11-09 00:00:00;;WC;DC2;WC026;4,633306122
11;ZA1026011;;;;Langeberg;ZA1026;Cape Winelands;ZA102;Western Cape;ZA1;South Africa;ZA;2018-12-27 00:00:00;2020-11-09 00:00:00;;WC;DC2;WC026;168,8264478
12;ZA1026012;;;;Langeberg;ZA1026;Cape Winelands;ZA102;Western Cape;ZA1;South Africa;ZA;2018-12-27 00:00:00;2020-11-09 00:00:00;;WC;DC2;WC026;1942,855851
1;ZA1031001;;;;Theewaterskloof;ZA1031;Overberg;ZA103;Western Cape;ZA1;South Africa;ZA;2018-12-27 00:00:00;2020-11-09 00:00:00;;WC;DC3;WC031;1009,803119
2;ZA1031002;;;;Theewaterskloof;ZA1031;Overberg;ZA103;Western Cape;ZA1;South Africa;ZA;2018-12-27 00:00:00;2020-11-09 00:00:00;;WC;DC3;WC031;560,386461
3;ZA1031003;;;;Theewaterskloof;ZA1031;Overberg;ZA103;Western Cape;ZA1;South Africa;ZA;2018-12-27 00:00:00;2020-11-09 00:00:00;;WC;DC3;WC031;242,4085397
5;ZA1031005;;;;Theewaterskloof;ZA1031;Overberg;ZA103;Western Cape;ZA1;South Africa;ZA;2018-12-27 00:00:00;2020-11-09 00:00:00;;WC;DC3;WC031;220,2011502
6;ZA1031006;;;;Theewaterskloof;ZA1031;Overberg;ZA103;Western Cape;ZA1;South Africa;ZA;2018-12-27 00:00:00;2020-11-09 00:00:00;;WC;DC3;WC031;106,643641
7;ZA1031007;;;;Theewaterskloof;ZA1031;Overberg;ZA103;Western Cape;ZA1;South Africa;ZA;2018-12-27 00:00:00;2020-11-09 00:00:00;;WC;DC3;WC031;273,590879
8;ZA1031008;;;;Theewaterskloof;ZA1031;Overberg;ZA103;Western Cape;ZA1;South Africa;ZA;2018-12-27 00:00:00;2020-11-09 00:00:00;;WC;DC3;WC031;41,46547706
9;ZA1031009;;;;Theewaterskloof;ZA1031;Overberg;ZA103;Western Cape;ZA1;South Africa;ZA;2018-12-27 00:00:00;2020-11-09 00:00:00;;WC;DC3;WC031;364,5106215
10;ZA1031010;;;;Theewaterskloof;ZA1031;Overberg;ZA103;Western Cape;ZA1;South Africa;ZA;2018-12-27 00:00:00;2020-11-09 00:00:00;;WC;DC3;WC031;95,82538939
11;ZA1031011;;;;Theewaterskloof;ZA1031;Overberg;ZA103;Western Cape;ZA1;South Africa;ZA;2018-12-27 00:00:00;2020-11-09 00:00:00;;WC;DC3;WC031;0,386095113
4;ZA1032004;;;;Overstrand;ZA1032;Overberg;ZA103;Western Cape;ZA1;South Africa;ZA;2018-12-27 00:00:00;2020-11-09 00:00:00;;WC;DC3;WC032;86,18527732
5;ZA1032005;;;;Overstrand;ZA1032;Overberg;ZA103;Western Cape;ZA1;South Africa;ZA;2018-12-27 00:00:00;2020-11-09 00:00:00;;WC;DC3;WC032;0,213038936
6;ZA1032006;;;;Overstrand;ZA1032;Overberg;ZA103;Western Cape;ZA1;South Africa;ZA;2018-12-27 00:00:00;2020-11-09 00:00:00;;WC;DC3;WC032;1,472242505
7;ZA1032007;;;;Overstrand;ZA1032;Overberg;ZA103;Western Cape;ZA1;South Africa;ZA;2018-12-27 00:00:00;2020-11-09 00:00:00;;WC;DC3;WC032;4,893727661
8;ZA1032008;;;;Overstrand;ZA1032;Overberg;ZA103;Western Cape;ZA1;South Africa;ZA;2018-12-27 00:00:00;2020-11-09 00:00:00;;WC;DC3;WC032;166,1168178
9;ZA1032009;;;;Overstrand;ZA1032;Overberg;ZA103;Western Cape;ZA1;South Africa;ZA;2018-12-27 00:00:00;2020-11-09 00:00:00;;WC;DC3;WC032;70,51186547
10;ZA1032010;;;;Overstrand;ZA1032;Overberg;ZA103;Western Cape;ZA1;South Africa;ZA;2018-12-27 00:00:00;2020-11-09 00:00:00;;WC;DC3;WC032;209,6052017
12;ZA1032012;;;;Overstrand;ZA1032;Overberg;ZA103;Western Cape;ZA1;South Africa;ZA;2018-12-27 00:00:00;2020-11-09 00:00:00;;WC;DC3;WC032;0,415594982
13;ZA1032013;;;;Overstrand;ZA1032;Overberg;ZA103;Western Cape;ZA1;South Africa;ZA;2018-12-27 00:00:00;2020-11-09 00:00:00;;WC;DC3;WC032;8,580511267
31;ZA5252031;;;;Newcastle;ZA5252;Amajuba;ZA525;KwaZulu-Natal;ZA5;South Africa;ZA;2018-12-27 00:00:00;2020-11-09 00:00:00;;KZN;DC25;KZN252;29,6404461
32;ZA5252032;;;;Newcastle;ZA5252;Amajuba;ZA525;KwaZulu-Natal;ZA5;South Africa;ZA;2018-12-27 00:00:00;2020-11-09 00:00:00;;KZN;DC25;KZN252;2,954678135
33;ZA5252033;;;;Newcastle;ZA5252;Amajuba;ZA525;KwaZulu-Natal;ZA5;South Africa;ZA;2018-12-27 00:00:00;2020-11-09 00:00:00;;KZN;DC25;KZN252;16,64502585
12;ZA9335012;;;;Maruleng;ZA9335;Mopani;ZA933;Limpopo;ZA9;South Africa;ZA;2018-12-27 00:00:00;2020-11-09 00:00:00;;LIM;DC33;LIM335;11,80280904
13;ZA9335013;;;;Maruleng;ZA9335;Mopani;ZA933;Limpopo;ZA9;South Africa;ZA;2018-12-27 00:00:00;2020-11-09 00:00:00;;LIM;DC33;LIM335;171,0852543
14;ZA9335014;;;;Maruleng;ZA9335;Mopani;ZA933;Limpopo;ZA9;South Africa;ZA;2018-12-27 00:00:00;2020-11-09 00:00:00;;LIM;DC33;LIM335;16,20158106
1;ZA8314001;;;;Emakhazeni;ZA8314;Nkangala;ZA831;Mpumalanga;ZA8;South Africa;ZA;2018-12-27 00:00:00;2020-11-09 00:00:00;;MP;DC31;MP314;330,5639764
2;ZA8314002;;;;Emakhazeni;ZA8314;Nkangala;ZA831;Mpumalanga;ZA8;South Africa;ZA;2018-12-27 00:00:00;2020-11-09 00:00:00;;MP;DC31;MP314;1254,65844
36;ZA6403036;;;;City of Matlosana;ZA6403;Dr Kenneth Kaunda;ZA640;North West;ZA6;South Africa;ZA;2018-12-27 00:00:00;2020-11-09 00:00:00;;NW;DC40;NW403;9,371503338
4;ZA7421004;;;;Emfuleni;ZA7421;Sedibeng;ZA742;Gauteng;ZA7;South Africa;ZA;2018-12-27 00:00:00;2020-11-09 00:00:00;;GT;DC42;GT421;18,64968832
5;ZA7421005;;;;Emfuleni;ZA7421;Sedibeng;ZA742;Gauteng;ZA7;South Africa;ZA;2018-12-27 00:00:00;2020-11-09 00:00:00;;GT;DC42;GT421;12,77404673
6;ZA7421006;;;;Emfuleni;ZA7421;Sedibeng;ZA742;Gauteng;ZA7;South Africa;ZA;2018-12-27 00:00:00;2020-11-09 00:00:00;;GT;DC42;GT421;3,676382919
7;ZA7421007;;;;Emfuleni;ZA7421;Sedibeng;ZA742;Gauteng;ZA7;South Africa;ZA;2018-12-27 00:00:00;2020-11-09 00:00:00;;GT;DC42;GT421;35,43433762
8;ZA7421008;;;;Emfuleni;ZA7421;Sedibeng;ZA742;Gauteng;ZA7;South Africa;ZA;2018-12-27 00:00:00;2020-11-09 00:00:00;;GT;DC42;GT421;34,87345575
9;ZA7421009;;;;Emfuleni;ZA7421;Sedibeng;ZA742;Gauteng;ZA7;South Africa;ZA;2018-12-27 00:00:00;2020-11-09 00:00:00;;GT;DC42;GT421;6,670141842
40;ZA7421040;;;;Emfuleni;ZA7421;Sedibeng;ZA742;Gauteng;ZA7;South Africa;ZA;2018-12-27 00:00:00;2020-11-09 00:00:00;;GT;DC42;GT421;2,140194881
5;ZA2131005;;;;Inxuba Yethemba;ZA2131;Chris Hani;ZA213;Eastern Cape;ZA2;South Africa;ZA;2018-12-27 00:00:00;2020-11-09 00:00:00;;EC;DC13;EC131;54,02246516
6;ZA2131006;;;;Inxuba Yethemba;ZA2131;Chris Hani;ZA213;Eastern Cape;ZA2;South Africa;ZA;2018-12-27 00:00:00;2020-11-09 00:00:00;;EC;DC13;EC131;5885,661439
15;ZA9334015;;;;Ba-Phalaborwa;ZA9334;Mopani;ZA933;Limpopo;ZA9;South Africa;ZA;2018-12-27 00:00:00;2020-11-09 00:00:00;;LIM;DC33;LIM334;11,67944464
16;ZA9334016;;;;Ba-Phalaborwa;ZA9334;Mopani;ZA933;Limpopo;ZA9;South Africa;ZA;2018-12-27 00:00:00;2020-11-09 00:00:00;;LIM;DC33;LIM334;7,546511591
17;ZA9334017;;;;Ba-Phalaborwa;ZA9334;Mopani;ZA933;Limpopo;ZA9;South Africa;ZA;2018-12-27 00:00:00;2020-11-09 00:00:00;;LIM;DC33;LIM334;405,8875583
